L,R_cdw,R_cdw_err,S_pi,S_pi_dq,S_pi_dq_err,S_pi_dq_imag,S_pi_err,S_pi_imag,V,acceptance,adaptive_guard,adaptive_rebuild_count,average_phase_imag,average_phase_real,average_sign,average_sign_err,beta_trial,boundary,burn,campaign,center_boundary,center_green_max_imag,center_green_norm,center_green_norm_first,configurations,delta,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_boundary,diagnostic_comparisons,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,diagnostic_stride,dt,even_parity,first_eigenvalues,full_rebuild_count,ground_energy,guard,guard_threshold,guard_trigger_fraction,hs_fields,hs_scheme,interaction_bonds,kinetic_boundary_A,max_center_green_direct_relative_error,max_observable_imag,max_raw_phase_norm_deviation,max_sign_imag,measurements,method,min_update_denominator,mode,mu,multiprecision_fallback,multiprecision_fallback_count,negative_signs,observable_convention,odd_parity,output_dir,physical_slices,post_accept_rebuild_count,pre_decision_rebuild_count,proposal_attempt_count,raw_sign_imag,raw_sign_real,result_path,runtime_seconds,seed,sign_corrections,sign_recompute_stride,sign_recomputes,sign_stride,stabilization_interval,task_id,theta,trial_slices
10,0.2050600074549559,0.008951516668804269,0.04602215393409426,0.036584850705275763,0.00026715552052819985,,0.0005228320457637182,,2,0.7378688888888889,False,0,,,0.8606666666666667,0.011423787637058392,8,1,500,hs_crosscheck,,,,6.748251138072926,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.1798476768335827e-14,,1.4529219487631443e-10,3000,,inf,static_regression_projector,0,False,0,209,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0024_s720013,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0024_s720013/result.json,132.521321298,720013,0,20,150,20,10,24,10,80
10,0.20452674697967865,0.009592937888507241,0.04540324173680931,0.036117064402047726,0.00020564227897518588,,0.0007405375927371093,,2,0.7376110185185185,False,0,,,0.872,0.008058267339485573,8,1,500,hs_crosscheck,,,,6.627337757901189,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,8.952955789250628e-15,,3.3587758363364174e-09,3000,,inf,static_regression_projector,0,False,0,192,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0025_s720014,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0025_s720014/result.json,137.408398964,720014,0,20,150,20,10,25,10,80
10,0.19207068448792164,0.006497509532525712,0.04520070765032975,0.03651897679259248,0.0001686681119039315,,0.00047204046247927245,,2,0.7377960185185185,False,0,,,0.876,0.009531726033074527,8,1,500,hs_crosscheck,,,,6.9973490338113615,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,2.3985261291618992e-14,,1.9315693073905598e-10,3000,,inf,static_regression_projector,0,False,0,186,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0026_s720015,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0026_s720015/result.json,141.458181511,720015,0,20,150,20,10,26,10,80
10,0.20453374974716654,0.0058110833981166515,0.04571074876117019,0.03636135791329741,0.00010153827648261545,,0.0003185043804170042,,2,0.7375980555555556,False,0,,,0.8453333333333334,0.010391179345345477,8,1,500,hs_crosscheck,,,,8.17956478880842,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.880107038409949e-14,,7.847560188849168e-10,3000,,inf,static_regression_projector,0,False,0,232,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0027_s720016,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0027_s720016/result.json,134.96389312,720016,0,20,150,20,10,27,10,80
10,0.2100909215369614,0.008341544114662262,0.0457302424881038,0.036122733701669366,0.00018601166804577536,,0.00045881110585441247,,2,0.7377203703703704,False,0,,,0.8773333333333333,0.008521043781984866,8,1,500,hs_crosscheck,,,,6.79606836754368,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,2.720790876067208e-13,,8.097837550269173e-10,3000,,inf,static_regression_projector,0,False,0,184,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0028_s720017,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0028_s720017/result.json,133.718797418,720017,0,20,150,20,10,28,10,80
10,0.19400030889983988,0.008060891840037478,0.045438803279889424,0.03662366140755182,0.00016030126237038443,,0.0005245826972169211,,2,0.7377695370370371,False,0,,,0.8706666666666667,0.007373097930952437,8,1,500,hs_crosscheck,,,,7.1530878117896,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,2.3225939575625727e-14,,1.909276134630795e-10,3000,,inf,static_regression_projector,0,False,0,194,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0029_s720018,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0029_s720018/result.json,127.731598949,720018,0,20,150,20,10,29,10,80
10,0.18218698824470936,0.015822178397906537,0.044976419148578625,0.03678230080186741,0.000275736392853858,,0.0006151891174989349,,2,0.8319227777777778,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.095116326245814,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.0321420418342913e-16,,4.964253407159636e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0030_s720013,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0030_s720013/result.json,140.79709534,720013,0,20,150,20,10,30,10,80
10,0.2158077398251318,0.01607396931996099,0.04579988842194203,0.035915918017359494,0.0003160524245362488,,0.0007569285242437926,,2,0.8317998148148148,False,0,,,1,0,8,1,500,hs_crosscheck,,,,8.240099720392903,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,3.410016035061221e-16,,5.328482739489305e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0031_s720014,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0031_s720014/result.json,158.331288445,720014,0,20,150,20,10,31,10,80
10,0.1957330284493476,0.012704665894848805,0.0449196782404945,0.036127413581512245,0.0002123665243686272,,0.0004744518071656765,,2,0.8320167592592592,False,0,,,1,0,8,1,500,hs_crosscheck,,,,8.834084104521871,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.5690745513350577e-16,,2.794827506462253e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0032_s720015,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0032_s720015/result.json,158.273627406,720015,0,20,150,20,10,32,10,80
10,0.2109532788540034,0.01737009516889631,0.04575996714669076,0.03610675203684487,0.00024028612661412233,,0.0008140243806026389,,2,0.831506574074074,False,0,,,1,0,8,1,500,hs_crosscheck,,,,11.022135981864173,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.4085044577963934e-16,,3.02528324592274e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0033_s720016,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0033_s720016/result.json,153.467227131,720016,0,20,150,20,10,33,10,80
10,0.19001643055537465,0.01751212384922432,0.04471138543314402,0.03621548756795242,0.00034682936041529634,,0.0005950063629124278,,2,0.8320443518518519,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.369031133253432,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.998409571141524e-16,,3.664596867712411e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0034_s720017,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0034_s720017/result.json,153.218350851,720017,0,20,150,20,10,34,10,80
10,0.21426190190553807,0.01400784724150175,0.046342555450209016,0.03641311138028437,0.00028646396457900525,,0.0005551293083561828,,2,0.8320180555555555,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.299604113920923,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,5.874559573878586e-16,,9.318536465030804e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0035_s720018,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0035_s720018/result.json,152.971212119,720018,0,20,150,20,10,35,10,80
10,0.22002991205422673,0.008713435836587532,0.04700204468243601,0.03666018892459078,0.0001971866563234862,,0.0006054071508563189,,2,0.7369364197530864,False,0,,,0.7566666666666667,0.012864566686188536,8,1,500,hs_crosscheck,,,,7.037739571903572,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,6.24986111775429e-14,,9.258049672631786e-10,3000,,inf,static_regression_projector,0,False,0,365,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0036_s720019,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0036_s720019/result.json,282.574334726,720019,0,20,150,20,10,36,18,80
10,0.19987257936361424,0.007875869115586773,0.04586966985933648,0.036701580629993465,0.0001773753466123348,,0.0005052353152681923,,2,0.7369362139917696,False,0,,,0.7873333333333333,0.010349449797506684,8,1,500,hs_crosscheck,,,,6.642251161403255,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.934587302207919e-13,,2.624892448670844e-09,3000,,inf,static_regression_projector,0,False,0,319,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0037_s720020,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0037_s720020/result.json,287.587138343,720020,0,20,150,20,10,37,18,80
10,0.21686175537933217,0.008564075486799834,0.046282376330150546,0.03624549895606725,0.00017052606182408912,,0.0005160960898205652,,2,0.7369300925925926,False,0,,,0.7613333333333333,0.011763756411634877,8,1,500,hs_crosscheck,,,,6.610707147966899,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,5.2547087994643e-14,,1.3930141892300472e-09,3000,,inf,static_regression_projector,0,False,0,358,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0038_s720021,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0038_s720021/result.json,282.60636735,720021,0,20,150,20,10,38,18,80
10,0.21458061518010219,0.006246796422704419,0.04635589063737459,0.03640881510718521,0.00014937524251620787,,0.00042817659155517426,,2,0.7367878086419754,False,0,,,0.744,0.015312724517986431,8,1,500,hs_crosscheck,,,,7.930397343310117,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.827806617482935e-13,,2.1027995100207553e-10,3000,,inf,static_regression_projector,0,False,0,384,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0039_s720022,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0039_s720022/result.json,276.183110348,720022,0,20,150,20,10,39,18,80
10,0.21358378919749998,0.0066946727791886325,0.046284154428024304,0.036398609345484625,0.00016748364211459412,,0.00043341370579458375,,2,0.7370185699588477,False,0,,,0.774,0.012215415435792833,8,1,500,hs_crosscheck,,,,7.124075601107047,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,3.417122172063662e-14,,2.154655059001072e-10,3000,,inf,static_regression_projector,0,False,0,339,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0040_s720023,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0040_s720023/result.json,272.274049699,720023,0,20,150,20,10,40,18,80
10,0.21807556406051465,0.008817324387590742,0.046300892559707624,0.0362037992982441,0.00020401184850018353,,0.0005208662108539794,,2,0.7368181069958848,False,0,,,0.7593333333333333,0.012405431747509044,8,1,500,hs_crosscheck,,,,7.243699507157357,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.1141925576753814e-13,,9.273281020297156e-10,3000,,inf,static_regression_projector,0,False,0,361,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0041_s720024,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0041_s720024/result.json,286.786687944,720024,0,20,150,20,10,41,18,80
10,0.21813338103755942,0.015722481281567256,0.04724639890246129,0.03694038216801817,0.0003040927028090931,,0.0006669551191118073,,2,0.829274537037037,False,0,,,1,0,8,1,500,hs_crosscheck,,,,10.527005888008226,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.1451610596030853e-16,,9.751650638869693e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0042_s720019,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0042_s720019/result.json,327.012386246,720019,0,20,150,20,10,42,18,80
10,0.19766993402794097,0.014637526295595633,0.045962513312938026,0.03687710633861121,0.0002906170622415014,,0.0005645141585297232,,2,0.8301571502057613,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.1053589060200455,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.632891782162679e-16,,1.7879055180264835e-11,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0043_s720020,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0043_s720020/result.json,291.39647395,720020,0,20,150,20,10,43,18,80
10,0.20383897153491926,0.01116066713818735,0.04603831075568731,0.036653908840043,0.0002340370059660659,,0.0004915127434693469,,2,0.8298975823045267,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.939396510884468,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.041776400993216e-16,,4.6292917437588715e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0044_s720021,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0044_s720021/result.json,286.366341635,720021,0,20,150,20,10,44,18,80
10,0.23836829482316169,0.015197537131349416,0.047744632164097654,0.03636382560818262,0.00023552482387222695,,0.0007245802788572799,,2,0.8299297325102881,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.903163248969709,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,3.7315064826001334e-16,,2.255189664363569e-11,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0045_s720022,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0045_s720022/result.json,287.761291581,720022,0,20,150,20,10,45,18,80
10,0.21439486663261442,0.01432216603313879,0.04638918160637211,0.03644357920267783,0.00024702092397115277,,0.0005981434291757932,,2,0.8299461419753087,False,0,,,1,0,8,1,500,hs_crosscheck,,,,8.695824951033678,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.5146430154360827e-16,,6.152076483413557e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0046_s720023,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0046_s720023/result.json,198.711614905,720023,0,20,150,20,10,46,18,80
10,0.2127212338685296,0.015951552906763738,0.04585110348671605,0.03609760017878817,0.0002360287464892288,,0.000698083880316371,,2,0.8295763374485596,False,0,,,1,0,8,1,500,hs_crosscheck,,,,9.276590507806675,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.52752326017459e-16,,1.3152431074722936e-11,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0047_s720024,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0047_s720024/result.json,224.245913418,720024,0,20,150,20,10,47,18,80
10,0.9197848897164972,0.26981115396344785,0.13489856683618445,0.010820903415851008,0.014667360879359811,,0.03116233186718073,,4,0.62773075,False,0,,,0.13066666666666665,0.013099415204678362,8,0,500,hs_crosscheck,,,,11.680594121849277,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,2.4083821523939442e-12,,4.3162800073349014e-07,3000,,inf,static_regression_projector,0,False,0,1304,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0048_s720025,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0048_s720025/result.json,127.060703591,720025,0,20,150,20,10,48,10,80
10,0.796344496752019,0.24479685571815996,0.1262212111710123,0.02570564428160218,0.019617437204758066,,0.07920235951782462,,4,0.6275785833333334,False,0,,,0.132,0.018698824693998917,8,0,500,hs_crosscheck,,,,10.980844231834856,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.175023569098505e-12,,1.8876017991535783e-06,3000,,inf,static_regression_projector,0,False,0,1302,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0049_s720026,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0049_s720026/result.json,126.650092524,720026,0,20,150,20,10,49,10,80
10,0.4013014911761179,0.4947428202529591,0.058107987964212474,0.034789165744930094,0.007303573472100494,,0.03553825577545162,,4,0.62777125,False,0,,,0.17333333333333334,0.013451817864168302,8,0,500,hs_crosscheck,,,,9.070262065952736,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,3.2333931906758025e-12,,0.0007644277246398111,3000,,inf,static_regression_projector,0,False,0,1240,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0050_s720027,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0050_s720027/result.json,126.615294294,720027,0,20,150,20,10,50,10,80
10,0.8749886232976667,0.11048894583627752,0.14851638200333037,0.018566237377085962,0.010905232266445084,,0.03353071494487776,,4,0.6279623333333333,False,0,,,0.14066666666666666,0.012177056366560267,8,0,500,hs_crosscheck,,,,9.451052875889209,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,7.646697717949455e-13,,0.0004581913436855745,3000,,inf,static_regression_projector,0,False,0,1289,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0051_s720028,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0051_s720028/result.json,125.778430532,720028,0,20,150,20,10,51,10,80
10,-0.8304848802560427,0.08646497743525056,0.042768177963589754,0.07828650311845071,0.02876081129492354,,0.04839414943995428,,4,0.6280823333333333,False,0,,,0.16266666666666665,0.016742983168483355,8,0,500,hs_crosscheck,,,,10.213002897225213,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,6.142664322283943e-12,,1.6521309532482336e-07,3000,,inf,static_regression_projector,0,False,0,1256,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0052_s720029,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0052_s720029/result.json,125.57168671,720029,0,20,150,20,10,52,10,80
10,0.8870991936832273,0.21299692565483358,0.11845405608441702,0.013373558443422898,0.025270055542372456,,0.07604681685216322,,4,0.6279335833333334,False,0,,,0.112,0.02016075743494964,8,0,500,hs_crosscheck,,,,11.706014251989977,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.3979574920017057e-12,,1.8051487901209807e-05,3000,,inf,static_regression_projector,0,False,0,1332,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0053_s720030,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0053_s720030/result.json,126.546726609,720030,0,20,150,20,10,53,10,80
10,0.7565140462160086,0.006844310143317008,0.12215095034502732,0.029742040650379952,0.0004349673156831492,,0.0017240115413876952,,4,0.60910525,False,0,,,1,0,8,0,500,hs_crosscheck,,,,21.84269095908002,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,9.477373213071459e-15,,5.296364046144324e-10,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0054_s720025,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0054_s720025/result.json,122.518214441,720025,0,20,150,20,10,54,10,80
10,0.7623447291227916,0.007582944411495365,0.12377966016684132,0.02941688866603948,0.0005460881398867048,,0.0018414122564636497,,4,0.60805525,False,0,,,1,0,8,0,500,hs_crosscheck,,,,8.857510209139829,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,8.379392414684719e-15,,4.756430492970231e-10,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0055_s720026,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0055_s720026/result.json,170.199598466,720026,0,20,150,20,10,55,10,80
10,0.7621985869081362,0.009181634130517998,0.12380238318653966,0.029440381665899518,0.0006051260376903071,,0.0022039271320415774,,4,0.609417,False,0,,,1,0,8,0,500,hs_crosscheck,,,,7.438532016798955,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,6.447442239661309e-15,,5.567498167247345e-10,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0056_s720027,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0056_s720027/result.json,167.053753508,720027,0,20,150,20,10,56,10,80
